"Zone","Sub_region","Season","Month2","Region","Tem_mean","Tem_sd","Sal_mean","Sal_sd","TA_mean","TA_sd","nTA_mean","nTA_sd","DIC_mean","DIC_sd","nDIC_mean","nDIC_sd","pCO2_mean","pCO2_sd","pH_mean","pH_sd","Ara_mean","Ara_sd","n"
"Inshore","BB","Fall","Dec","FL",23.58611,0.884145267664389,35.5735025904578,0.741029264260191,2413.19675908433,28.8277364339505,2443.07245699356,65.6142829365185,2114.68936966604,43.9225899530502,2141.15066305205,77.38876521611,424.349340514602,33.6848810315397,8.04016644660556,0.0225756723159001,3.38454819026241,0.174442203334742,10
"Inshore","UK","Winter","Jan","FL",21.88252,3.13792663387077,35.7815873154415,0.898432250849662,2450.9368551694,86.4887517625234,2468.4965330684,139.405299123114,2145.16658470515,99.1917533590674,2160.78569432246,142.526751139075,399.090635573456,60.6363101208569,8.07046323495375,0.0544915065468761,3.43757170183614,0.191878864444292,10
"Inshore","UK","Winter","Feb","FL",22.9757575,1.38232901337742,36.0445995896298,0.221012598560234,2403.67575164117,50.9718334298597,2400.46180271196,43.59237539796,2049.27742480575,72.966747846149,2046.43936129499,65.6184477163234,322.331791197232,29.6925284441198,8.13439288314735,0.0241653487279272,3.91653234786203,0.241800819013446,4
"Inshore","UK","Winter","Mar","FL",24.428,0.713329517123748,36.5539652206839,0.426970541867911,2413.42391792024,40.0955198956007,2377.33350247026,66.4483906680211,2052.45498609519,57.3625395995992,2021.96323777778,78.9701490359032,341.680761443808,46.0426101456993,8.11428312956342,0.0444933065789826,3.99539682341731,0.187154687268732,7
"Inshore","UK","Spring","Apr","FL",26.9160730769231,1.66252828429767,36.7770060884226,0.320432669210398,2321.98217911589,48.7214803270737,2272.98669366617,54.3422119630323,1893.77775479751,72.6616611179944,1853.84707015242,75.1183831618532,262.918574137792,47.7752110180533,8.18632265522462,0.0563197236094602,4.66625348269229,0.260647068618832,13
"Inshore","UK","Spring","May","FL",27.5224666666667,1.40872623694835,36.9483122300346,0.348095711236478,2328.47300076895,49.2029076705602,2269.08219111466,68.5881533845261,1914.42967579187,52.6684586175382,1865.67716603337,68.1958384843311,287.760992865951,43.4823927007471,8.15395119182926,0.0506771987784868,4.53322269650893,0.200810754474287,6
"Inshore","UK","Spring","Jun","FL",29.04541625,1.06583322085771,36.4848135121199,0.409818445964469,2334.66338137489,44.6342024905516,2304.05567781427,64.8690996123062,1969.72931227992,53.4533162066192,1944.05747789668,71.0192070206505,373.348387672379,32.6985577260229,8.06410974305892,0.0250551348735402,4.10239738066585,0.229530481803281,8
"Inshore","UK","Summer","Jul","FL",31.0098615384615,0.900788330240482,36.1926992287303,0.652461025857866,2341.92349107795,55.6056366617453,2330.13520135291,74.1406736090118,2003.02007015021,28.2397215181355,1993.00984243145,53.8494020178439,455.380978075866,51.3064264540162,7.99616226877247,0.0495885250672212,3.90807087090714,0.417775977576127,13
"Inshore","UK","Summer","Aug","FL",31.6002833333333,1.15842332576078,36.3709418253367,0.282105463685639,2357.58788268834,32.1730919853183,2333.65146614325,46.3953431038892,1990.10793262496,28.3384905130313,1969.86250437314,37.7047397781628,416.667424946477,44.0892023534039,8.02730773382277,0.0408068913240687,4.22184503122413,0.173088101374821,6
"Inshore","UK","Summer","Sep","FL",31.428,1.69893662820797,35.1075443188902,1.32249820332234,2334.55859985835,48.898125790151,2395.59121605023,68.7712881742666,2049.12648065791,60.9053933123696,2103.42687235578,95.5461378356666,574.916782126838,81.1442617744678,7.91652341622402,0.0487116545902879,3.40420559914106,0.439787129524194,7
"Inshore","UK","Fall","Oct","FL",29.2827028571429,0.31199957915112,34.7777890917729,0.428137066008965,2371.62231815679,51.1025905207411,2455.00962798623,55.5550033870646,2100.46604703053,69.2957596675176,2174.52679276875,80.0868284360804,579.288429889919,94.161005576189,7.9232863337253,0.052363770865724,3.23812165659975,0.302820823499719,7
"Inshore","UK","Fall","Nov","FL",25.1695611111111,1.37283326959653,35.7034918114872,0.593102938399705,2434.71044984401,44.5543673692124,2455.416905901,62.8621192824585,2169.9446385948,67.8770041033931,2188.81571527384,90.4739288943327,551.138818160091,97.7426174077725,7.95192872592405,0.0643543733986655,3.08332946778026,0.385252335990261,9
"Inshore","UK","Fall","Dec","FL",23.3999636363636,1.32843475735373,35.8488326299579,0.720479696756005,2448.60922333672,73.6832199062254,2460.70130389658,117.2002907402,2151.09650769452,102.074753667546,2162.39170912665,142.476282672822,441.968773029204,66.5457703614243,8.03226939254203,0.0396353803022936,3.37788167382113,0.284090720824916,11
"Inshore","MK","Winter","Jan","FL",22.4457,2.05235097022902,35.9142528132524,0.355189822605915,2449.71501161825,106.778221886444,2455.92969131671,117.80391202662,2152.09599851697,98.0929247086201,2157.66340049305,109.510419211805,425.118261115708,51.6071985536076,8.04571378802529,0.0515282949442942,3.36159752676138,0.325424582315055,9
"Inshore","MK","Winter","Feb","FL",22.9570216666667,1.688890025199,34.7074345900328,2.06132249233831,2447.74460588012,88.494923178831,2549.92182243982,234.990545404508,2093.72465285631,96.1734606634237,2181.47137147534,214.244667458423,323.422662017148,30.2916284793667,8.14459732237471,0.0427455265602824,3.99955850019555,0.202889390832155,6
"Inshore","MK","Winter","Mar","FL",24.7114285714286,1.38142364454728,36.6868464465866,0.402810241252082,2414.77201825853,34.1347845071796,2369.93982521767,58.7123878231313,2060.32691906527,43.6968307096065,2022.13079528494,61.498083324427,357.014304812718,46.2283171514948,8.09844557592237,0.0440208607862685,3.9314512509304,0.162857527267817,7
"Inshore","MK","Spring","Apr","FL",26.6217691666667,2.06303331845239,36.826349713176,0.609779192770649,2346.95028160182,40.4021746564824,2294.74476167751,56.3357249022263,1943.72660050593,56.1515979729488,1900.44207055179,62.5231928969477,296.282503722569,50.2501944183528,8.15065639970931,0.05926782293214,4.42157361814275,0.231481711872607,12
"Inshore","MK","Spring","May","FL",27.5613875,1.71694371023256,37.0804006165357,0.339548073260638,2312.21297129431,37.143828930397,2244.97455009817,48.6294788654955,1899.93174266226,52.3991400294764,1844.79490305612,61.6549612666204,288.791757021004,56.528693665362,8.15187062923768,0.0618532819481306,4.49570753756166,0.277940260901835,8
"Inshore","MK","Spring","Jun","FL",29.640238,1.19316247442429,36.6565848098484,0.590200325349101,2261.71380332875,85.3219904834201,2220.9830763082,73.7500230916957,1899.01860753617,85.4711093535503,1864.99447838638,81.4119158253048,368.923247085367,74.401331432674,8.05997077130283,0.0708535885087319,4.03338536761453,0.488625826125445,15
"Inshore","MK","Summer","Jul","FL",31.4616,1.10283545381068,36.8511253978641,1.10688877504078,2238.31362507736,102.237750388707,2190.18233694015,151.539973955391,1922.30409208768,94.0652765377604,1881.33216340801,138.958626777721,476.549058700503,69.5722228083743,7.96220534125548,0.0512630941514459,3.57870690385904,0.332346396577602,12
"Inshore","MK","Summer","Aug","FL",30.8411875,1.28199233832957,36.6593413722305,0.506105095261083,2255.60769517445,117.768941874783,2215.98370893986,133.801642081152,1921.24127343629,94.7416870808691,1887.56355476874,110.38455534262,430.209542092971,44.2944749774706,7.99996043516439,0.0486713991862491,3.77295378949818,0.417613210244723,8
"Inshore","MK","Summer","Sep","FL",30.481,2.17178544290176,36.1995848744517,1.16578958768468,2283.5013851464,95.2510966292655,2274.29220407406,147.78727216391,1989.57752132261,111.122499525275,1982.52449347916,161.926665623665,520.973499512292,64.8443281505379,7.93991404648629,0.0407598575952693,3.38613918190286,0.396519676580202,9
"Inshore","MK","Fall","Oct","FL",28.959362,0.376196738416956,34.7299965752739,0.488938953871321,2350.86313153771,41.9469534786683,2436.98370562387,49.909076492881,2052.67957151963,51.2550951013182,2127.80871284036,54.0294848877878,495.759049619901,88.2683523528196,7.97725536779807,0.0653488339133325,3.50446040024183,0.414222851406292,10
"Inshore","MK","Fall","Nov","FL",25.8490444444444,1.49729452856737,36.0641203478216,0.436945042831261,2370.3454080482,23.3498704865427,2366.21505472994,31.9653812946005,2077.8289297116,42.7627921683648,2074.44732443385,57.4132749360965,469.972859086349,54.9418235047524,7.9949004690318,0.0418065186187194,3.33051216377963,0.381862934672101,9
"Inshore","MK","Fall","Dec","FL",23.1515142857143,0.619895897894455,35.575032483331,1.57960207327401,2441.49605545843,59.563570488097,2475.53934917675,137.453076213316,2141.75987245856,69.9371018667936,2172.08338853877,137.755657970646,425.943424175715,48.6528398072592,8.04463105273427,0.0364763301893126,3.40214115773531,0.225025680802865,14
"Inshore","LK","Winter","Jan","FL",21.8541545454545,1.87240750124733,36.4117403604629,0.946626768944533,2372.27269198494,81.2375128333978,2345.87635906271,75.5520999551331,2106.1383938254,78.6462496125151,2082.60206616857,70.9602465068351,460.531783552706,67.8756779175441,8.0053987831871,0.0558987728213417,2.97610384854727,0.282534981541619,11
"Inshore","LK","Winter","Feb","FL",22.76896875,1.99268965874509,35.4384110901818,0.683353415974546,2420.96744531907,47.3786268101779,2459.84233363588,62.1920015482411,2101.29914888998,50.2968938233399,2135.42992617836,75.0040057123188,375.109102349165,37.6406135827145,8.08636852995781,0.0369965257929182,3.59656760451466,0.404710272817492,8
"Inshore","LK","Winter","Mar","FL",24.3858888888889,1.51043614929964,36.3915473394674,0.546729864338419,2384.59167401383,36.136923172971,2359.44329503589,60.0653001617802,2035.91512264352,49.4388680522679,2014.81880440088,75.8233125194138,352.235693690542,57.8385590839117,8.10149117437171,0.0624559614241401,3.85998553861996,0.414737902893824,9
"Inshore","LK","Spring","Apr","FL",26.6947766666667,1.88131558468262,36.2583333242361,0.685759835800404,2293.27249074528,67.5440120709387,2278.35560220568,102.396528941107,1935.43080723977,82.2446451247514,1922.98630955299,107.708856969887,338.001494102778,54.3035418750155,8.09829281916928,0.0556556047637038,3.95248210874507,0.304100814815681,12
"Inshore","LK","Spring","May","FL",26.9876428571429,1.5840834551428,36.9548845338155,0.354579116896301,2224.86774647828,58.4322544277397,2166.94778272073,37.4278237783424,1872.19251005551,59.387150370305,1823.39319844182,42.6421364686922,332.414263146542,41.7713882823353,8.08917138796543,0.0403579093213169,3.82570158980167,0.259639037279746,7
"Inshore","LK","Spring","Jun","FL",29.29541625,1.40007220160426,36.7162108642363,0.600901326516325,2246.86497385646,75.5702223830008,2203.47380378072,83.4775554809451,1917.9912322145,69.3701294482601,1881.42572229178,86.6865462708611,417.842620801096,77.4888887432226,8.0143197699152,0.0675339748214487,3.66675604387531,0.396074580252872,16
"Inshore","LK","Summer","Jul","FL",31.0031888888889,0.88142314248669,36.1012338601697,1.36297130488218,2224.933336289,108.612619395135,2221.71535791379,142.431104430101,1941.92831736672,89.9319237839643,1939.15630966818,121.373842282478,530.235450447461,59.7352905412292,7.92387218808512,0.046967405939713,3.26132032226944,0.380777982716498,9
"Inshore","LK","Summer","Aug","FL",31.38305,1.1376735630712,36.4133209782826,0.390390196703901,2182.32182618107,67.0371942731408,2157.56618695091,67.9057724595921,1905.1108702661,74.2896784169949,1888.61003333833,73.782047873454,512.38232365477,114.830868331004,7.93502455272994,0.0742498804562059,3.30651032099046,0.452589254459815,10
"Inshore","LK","Summer","Sep","FL",30.1670333333333,1.75344058496432,35.7168939431474,0.818668843524587,2266.85758343486,100.201374996753,2286.94110267052,137.515204722611,1987.70299179254,100.208918758496,2005.77773785638,137.165644422314,539.244620330496,77.4555150541617,7.92769636706893,0.0564717295027177,3.24034626708083,0.353577372396977,9
"Inshore","LK","Fall","Oct","FL",28.4085916666667,2.67722164378003,35.3958875767501,0.783182329926745,2272.21959612084,73.5578019771442,2312.63055948035,109.072774340879,1998.91277670566,73.0266061342573,2034.75215219469,108.333199687436,516.18439390579,75.8993097502306,7.94771087934525,0.0580534285662249,3.15891230172928,0.208111433455744,12
"Inshore","LK","Fall","Nov","FL",26.0501666666667,0.658444895188656,36.5480675217873,0.672166052813229,2350.19319325572,38.7027516009487,2315.49075913454,57.397782257281,2084.37501607773,32.4017924348639,2053.70562440642,54.406502171165,533.509655390696,41.9740973017117,7.94393683606187,0.0322229775494219,3.03416004600423,0.201691206724402,9
"Inshore","LK","Fall","Dec","FL",23.1509106666667,0.682818800377907,36.0281910094318,0.720543040743694,2340.10781021342,92.6928222865458,2339.38637833627,111.321672897175,2053.28515332067,78.165233381384,2052.80183611151,98.1862446000336,421.50169957752,47.5315324619059,8.03074609685234,0.0435225435153665,3.20190459886729,0.337705174147991,15
"Mid channel","BB","Winter","Jan","FL",24.2442285714286,1.39839237425729,36.1699491453711,0.36866641526181,2385.80854950615,22.3900436066663,2374.72387004239,38.8938641175706,2066.57068955263,24.9236187504056,2056.97385579693,37.4700199967706,391.466690548174,11.6680788115698,8.06152380407137,0.0142424524202281,3.56956806677582,0.0660467026678809,7
"Mid channel","BB","Winter","Feb","FL",23.6107,1.09658770283092,36.0103384987904,0.179718499491,2388.40952726009,18.4394117111872,2387.57033298461,16.1280442340784,2067.45667703442,20.8620047711217,2066.73579899242,20.2321439810986,377.81006253114,7.69738643704807,8.07538320153164,0.0100558596205012,3.58161149579999,0.054606383066657,3
"Mid channel","BB","Winter","Mar","FL",24.42,0.189048142016789,36.4420813329407,0.105198933978912,2393.18803608003,18.1611544669768,2364.00910964973,18.7991154465091,2056.15758578271,16.7021199995827,2031.08690470815,17.0495785852399,368.836067286324,11.2457603302876,8.08254540735573,0.0114093625445778,3.74571390616079,0.0862586148872406,6
"Mid channel","BB","Spring","Apr","FL",25.9844111111111,1.08145482619992,36.4543097544295,0.219224473288472,2374.58648004452,27.146923436535,2344.97506235443,35.412135989832,2024.27267947384,43.7822837482483,1999.12868116288,51.8946062486827,365.608921175002,33.799382776099,8.08190457318318,0.0288682937618953,3.90441490917645,0.214269463122562,9
"Mid channel","BB","Spring","May","FL",26.64625,0.842661804442722,36.383194536042,0.12540665242899,2389.94373531597,6.2270190745033,2364.63427166487,10.6212654922908,2038.10520661379,17.5463420301825,2016.55719360571,23.3896147285211,376.431719525646,22.5382759415096,8.07283558944274,0.0204676333518167,3.94990093609022,0.157171985455715,4
"Mid channel","BB","Spring","Jun","FL",28.6692,0.973598839358388,35.9890603704628,0.464039717298541,2354.67569142298,23.9030744719127,2355.6167418798,43.8062624443794,2014.28344818098,31.0504987081566,2015.10171167173,44.8717987545048,411.38983405613,25.0660461327221,8.0355072552468,0.0188773820712601,3.87892561281805,0.0802770081428829,5
"Mid channel","BB","Summer","Jul","FL",30.28958,0.542777248765806,36.0076862052663,0.467273749367385,2369.75445415052,16.5879691737552,2369.39431520477,30.5559463304904,2043.04700025469,17.6972837778542,2042.85435143723,36.7283155776727,474.531311514908,42.8877850303507,7.98679082579133,0.0316074641426517,3.78713013086492,0.192277402604429,10
"Mid channel","BB","Summer","Aug","FL",30.88045,1.09043502481043,36.2774662939032,0.139946514536795,2358.79270852174,28.0233416081098,2340.61624641297,28.9364274360489,2023.65571883205,21.0759611735086,2008.07554510852,23.6594140864508,465.114557963269,24.795829982911,7.98964829086077,0.0217859271922107,3.87141131522541,0.243299887298187,4
"Mid channel","BB","Summer","Sep","FL",29.3517333333333,1.02413953476402,35.0640015060072,0.909196041842767,2365.7576223123,31.1487576507129,2429.68313368187,50.0248794790262,2071.55809182726,45.7505233869782,2127.91755458532,72.3141461894564,518.251283499293,56.3601069264559,7.95922539480348,0.0350192206030174,3.46456909275608,0.305071776971233,6
"Mid channel","BB","Fall","Oct","FL",29.0411285714286,0.37686061399535,35.3225005331815,0.421865114617962,2374.71364032807,16.0480482312331,2420.37308818936,31.5950172047491,2061.04923513157,30.4700977382015,2100.6842047,39.4348247117775,472.437037761134,37.9122438610051,7.99233073868624,0.0261144307862423,3.654951650707,0.169767506709239,7
"Mid channel","BB","Fall","Nov","FL",26.7767333333333,0.610536900331721,36.0883758107431,0.281095255420566,2385.89512461252,15.4027167402595,2379.99128403517,21.619154225534,2078.4895816746,32.7643972478419,2073.49326441932,44.446094967024,461.583946381163,66.8979254479809,8.00413915697044,0.0525792566349057,3.50820783438889,0.282954006490044,6
"Mid channel","BB","Fall","Dec","FL",24.7084625,0.472089697704336,36.0109277991073,0.398247754894739,2394.10698713741,18.0912053697684,2393.5073346203,34.9341288928795,2079.0606724056,24.7633034644084,2078.61893111273,40.8840026059399,408.47705487318,24.1449899489058,8.04823092672846,0.0195026104156948,3.54805056243132,0.106419486721073,8
"Mid channel","UK","Winter","Jan","FL",23.9090285714286,2.65733891372195,36.020665622651,0.457181795619943,2400.69159252617,39.9198695155783,2399.71384490452,62.0122541840714,2074.44530039635,46.3181684148265,2073.661233026,64.3274955428625,377.473997084523,18.8871742374799,8.07747204347963,0.0270613640801114,3.64999371398101,0.103557230926592,7
"Mid channel","UK","Winter","Feb","FL",23.4461,0.775413296249167,35.8666441767948,0.107035510678808,2383.89047411551,0.995972484492533,2392.60072177603,6.14054284078515,2051.80656377005,9.1047844671024,2059.31836377969,15.2835647510572,354.007007824471,3.73901312394003,8.09803545714691,0.00273499501819869,3.69485068494409,0.115470094005631,2
"Mid channel","UK","Winter","Mar","FL",24.7965,0.939079496102434,36.4256830566254,0.201218137275027,2380.3679937757,17.5335803970412,2352.37311594074,5.90031780413113,2029.9222850355,29.0164134006716,2006.06344500593,26.3930482930127,350.665120227063,39.3771511102952,8.09943962709426,0.0418460069179474,3.88335545644714,0.221835709773046,6
"Mid channel","UK","Spring","Apr","FL",26.40566,1.33521279128085,36.4213398814252,0.202999286490446,2381.09796065193,5.85257224668028,2353.43110212962,9.42980664344037,2009.627903771,33.8240306557452,1986.28838049181,34.8715503540993,343.320766947577,53.8948415069982,8.10645203781687,0.0591354642208462,4.13759607185848,0.290562691309848,5
"Mid channel","UK","Spring","May","FL",26.8372333333333,1.13883601248526,36.5928700391297,0.225170972836927,2393.82569984382,1.47856790511049,2354.9442967906,15.3504726177007,2012.39628179645,35.9793854176157,1979.85280067424,47.7062292440789,340.879306474027,68.4035171829061,8.11018418205237,0.0666024701462388,4.2493799526053,0.322738233130247,3
"Mid channel","UK","Spring","Jun","FL",28.9162666666667,0.949611994448259,36.3164623128628,0.171136882957386,2375.21121959634,15.1844341074236,2354.36766731701,13.3535600362445,2024.82131614006,18.3497986010217,2007.12752505912,25.2318769858987,409.395120882908,31.3858824697936,8.03922586240436,0.0269595817106132,3.98665045657368,0.257745499471016,9
"Mid channel","UK","Summer","Jul","FL",30.7223888888889,0.770222403667351,35.8159646476233,0.486065239200264,2362.10430808384,12.9009629992117,2374.37230400521,26.225385813085,2029.69601277988,13.4402562550304,2040.39147133074,35.7328445846824,464.145247268127,33.6228034427242,7.99303908613681,0.0256006569006892,3.86231505059294,0.139753794346433,9
"Mid channel","UK","Summer","Aug","FL",30.7469833333333,0.491166622271233,36.2369257688458,0.0688984376959372,2397.86738082084,21.9118283568701,2382.00969329967,18.0173184574311,2038.67245287588,17.3434774656812,2025.19123825953,13.9695728157963,429.736218936719,7.90679570187562,8.02305351355208,0.0100660170054678,4.14662934558795,0.0467900222939991,3
"Mid channel","UK","Summer","Sep","FL",30.3076333333333,1.75948854576171,35.1503006397134,1.01588196381783,2367.89201163567,24.4433132155548,2426.27600666652,57.7447625848992,2057.72283490367,66.302328962581,2109.00064705236,96.4923196668035,508.784928619751,99.5399773889526,7.96764876418077,0.0614544270113771,3.65764850497551,0.57216312817024,6
"Mid channel","UK","Fall","Oct","FL",29.4915333333333,0.149558305241356,35.0929333783004,0.1484760769477,2372.20349161718,15.1024979697725,2433.42417342523,23.3434272120055,2056.35776526908,26.3500980850373,2109.44055003705,32.1179078657282,472.190978694992,37.0095799451669,7.99233149890465,0.0264625267981948,3.69824379922597,0.173787946825376,6
"Mid channel","UK","Fall","Nov","FL",26.63386,0.773427655311083,35.766693612433,0.39921293781164,2370.71634419476,23.5491511258713,2386.1692700093,27.494535913269,2074.76934550503,46.560019850139,2088.47576264831,57.1685399288388,473.580659848117,65.8108916953006,7.9931023259576,0.046547630642191,3.39332451802361,0.338786103552876,5
"Mid channel","UK","Fall","Dec","FL",24.6547125,1.13145682253014,36.1663441136048,0.228403722488268,2395.77099936706,12.7464069032668,2384.67395433762,19.7997476893184,2076.51772250431,27.2446765405775,2066.92026994453,31.7107738308605,402.082239608465,21.9832720324594,8.05347288654366,0.0180260300591447,3.58519212172356,0.18942697680455,8
"Mid channel","MK","Winter","Jan","FL",23.8831777777778,1.74495514109803,36.1174662826545,0.261990964102253,2422.79568926217,71.1577664564497,2415.13619303615,82.6339957571778,2110.16569461089,85.2757197765892,2103.55938252514,94.3775221558298,411.206363997019,39.0948969974171,8.05116757865663,0.0290490209222413,3.51832272747611,0.192633071373826,9
"Mid channel","MK","Winter","Feb","FL",23.4961,1.32356135105253,35.8925807244611,0.44775031217869,2393.01153414684,42.4058881406128,2400.68659992051,69.1928420865564,2058.75451687751,41.1392902600966,2065.40642205853,64.389378763211,354.555953571994,16.1878067150963,8.09900046780697,0.0221637335234736,3.7223943547065,0.110320663128217,7
"Mid channel","MK","Winter","Mar","FL",24.3094444444444,0.80044645528466,36.5562894345084,0.162976700858463,2399.71363025928,16.6971411703631,2363.10479815897,23.0010713196963,2050.76942657935,20.3147862184837,2019.41166200541,16.1292793281212,355.118159320266,47.8512134686572,8.09932397471889,0.0545029254866901,3.86399211014011,0.322124134677393,9
"Mid channel","MK","Spring","Apr","FL",26.3735833333333,1.27431537971167,36.5310646101632,0.376627662268497,2385.92989945367,10.9271713149795,2351.36798047651,31.2537817496954,2014.99441974546,20.4620118476499,1985.85403465084,35.1042488999598,343.821494891677,33.037501493522,8.10426222935006,0.0363488265338291,4.12903262294442,0.213097016954141,12
"Mid channel","MK","Spring","May","FL",27.41593125,1.27620099372471,36.726834066031,0.387888909285184,2350.29032104492,42.9387753021035,2304.11273102831,61.1853087612421,1971.19183941245,65.0636144623051,1932.67926283692,80.1234134136701,339.923669907924,62.7192539152739,8.10379009951281,0.0580866348543048,4.20182378900926,0.298592339077941,8
"Mid channel","MK","Spring","Jun","FL",29.5064615384615,1.0371377773617,36.3899125606399,0.337058650689633,2310.49453825645,88.854528235739,2285.34670707754,78.5702504233416,1962.76958876886,77.1990301559945,1941.41380564985,68.8981493930184,401.314582725568,42.443604547969,8.03568030986995,0.0403530210749728,3.92626100307866,0.315265030080002,13
"Mid channel","MK","Summer","Jul","FL",31.2295192307692,1.11702953622887,36.181037635717,0.640201986274161,2303.70402109138,66.0790820556615,2293.1727935567,91.2461398902943,1978.80051381635,57.2593929451033,1969.94546266145,84.1411807990673,469.732228861101,40.4992246604508,7.97817028022907,0.0324368298926169,3.7410590893879,0.225249647548867,13
"Mid channel","MK","Summer","Aug","FL",30.9791625,1.02238694650942,36.2637830140845,0.285570135266747,2335.34568791814,57.6648266353818,2318.34527949515,60.8639769294695,1983.64210876445,48.3785031025242,1969.29713309014,55.0061563907255,424.059884784424,16.7649515670126,8.01767608389768,0.0196411163325022,4.03021552483081,0.220132151166651,8
"Mid channel","MK","Summer","Sep","FL",30.4618222222222,1.19943169123733,35.5527455748951,0.879086287498999,2321.11839494296,62.6343842175733,2351.93984965396,99.7276802233057,2012.6313784467,61.0350188447932,2039.50700898116,94.5614393417649,489.869242710872,23.0838141223971,7.96835205052217,0.0224776024691021,3.59148910129905,0.14535427253491,9
"Mid channel","MK","Fall","Oct","FL",29.218121,0.50833240783413,35.1866812430831,0.269803587178615,2376.56515898427,23.255576073084,2431.49517866949,33.1594847120519,2050.49831291975,30.1118930046231,2097.95856183768,40.780271402044,448.884151948564,36.1564713321565,8.01078644693552,0.0269950582637868,3.79701085435348,0.206319068450094,10
"Mid channel","MK","Fall","Nov","FL",26.6665333333333,0.887845080799573,35.9049793118674,0.445566963891634,2371.06281839988,21.3908515759443,2377.34862005115,22.6764665583422,2063.23520525337,39.2055475997819,2068.94786488917,51.9974866774847,449.890174736458,53.9650177740426,8.01042665818916,0.0404060201144874,3.5102029689171,0.346576013383913,9
